url_absolute,page_html,page_text
https://www.londonlibrary.co.uk/about-us/latest-news/2478-emerging-writers-programme-2024-25-cohort,html_files\www_londonlibrary_co_uk_about_us_latest_news_2478_emerging_writers_programme_2024_25_cohort.html,"The London Library is delighted to announce the newest cohort of its flagship Emerging Writers Programme, which supports early-career writers and is now entering its sixth year.  40 participants were selected anonymously from a field of over 1,700 applicants, a record-breaking number, by a panel of judges including crime writer, poet, short story writer, self-help author and screenwriter Sophie Hannah, playwright, poet and non-fiction writer Sabrina Mahfouz, novelist and non-fiction writer Amber Medland, novelist, poet, publisher and children’s writer Nii Ayikwei Parkes, novelist, short story writer and literary critic Chris Power and Lutyens and Rubinstein literary agents Jenny Hewson and Jane Finigan.   The emerging writers hail from across the UK, from Sussex to South Wales, Kent to County Durham, Birmingham, Bristol and London and they span an age range from early twenties to early fifties. This year’s cohort is working on a diverse array of projects, taking us from Afghanistan to Iran, Uganda to Sierra Leone, Brazil to the Dominican Republic. They delve into untold histories and explore the present moment: gentrification in East London, social housing in North London, the life of refugees and asylum seekers in the UK and the incarceration of women around world. They explore art, colour, nature and cartography, cannibalism, witchcraft and hauntings, class comedy, murder mystery, fantasy, superhuman ability and plenty more besides.    Of the 40 writers, six are working on non-fiction and memoir, sixteen are writing novels, three of which are for children or young adults, eight are writing for stage/screen, five are poets, four are writing short stories and one is working on a graphic novel.  The London Library’s Emerging Writers Programme is geared towards supporting writers who have not yet published a full-length work of fiction, non-fiction, collection of poems, or had a full-length work professionally produced for stage/screen. The 2024/25 Programme will run from 1 July 2024 to 30 June 2025. Meet the 2024/25 cohort:

Vic Beswick is a writer based in South Wales, currently working on a debut novel about mental illness, memory, and hope. @vbeswickwrites

José Buera is a Caribbean/Latinx poet and essayist from the Dominican Republic currently living in London. His writing explores Caribbean identity, diaspora communities, Taino and African heritage, syncretic religions, and atypical psychology. His poetry has appeared in the Berkeley Poetry Review, Konch, Magma, Wasafiri (forthcoming), Wet Grain (forthcoming) and elsewhere. @wildkitchens

Robin Cantwell is a London-based writer with a passion for telling stories about rivalry, trauma and societal decay. He is a graduate of Oxford University, Cambridge University, the Yale Writers’ Workshop and Mercury Playwrights. He will be using his time at the London Library to write stage plays for scale.

C E Cathcart is an Irish writer and gardener based in London. She was previously the recipient of Spread the Word’s Early Career Bursary for emerging writers. She is currently working on a collection of essays that explore our relationship to nature and queerness through themes of rootedness and belonging. Instagram: @tendrils_lilee

Liz Churchill is a writer, drama-facilitator and parent-carer based in Birmingham. She writes short stories and runs a live fiction night. She is part of Writing West Midlands Room 204. Her writing has been published online by The Mechanics’ Institute Review and she has won the Scratch Books A4 Competition. Instagram: @lizrose8 | X: @LillabetRose

Heather Cutforth is from Wigan and now lives in London. Her work has appeared in Popshot Magazine, Janus Literary, and The Coalition. She is an alum of Curtis Brown Creative and the Soho Theatre Comedy Lab. Stylist magazine once recommended her Sigmund Freud joke. Instagram: heather_cutforth

Godelieve de Bree is a Dutch-American writer based in London. Her work has been published by Tate, fourteen poems and The Los Angeles Review of Books. She was a 2023 T.S. Eliot Prize Young Critic and a member of the Roundhouse Collective 22/23. X: @godelievedebree

Fionnuala Deasy works as a digital editor in museums and lives in South East London. She is writing a novel about art and anatomy set in the eighteenth century.

Olive Franklin is a writer living in London, with work in POETRY and berlin lit. X/Instagram: @usuallyolive

Jude Fransman is an academic, policy advisor and activist with an interest in communities and how they are represented. She coordinates a community-based research programme on a council estate in North London and is working on a collaborative, non-fiction account. Jude is represented by James Spackman at BKS Agency. X: @judefransman

Shona Graham is an actor/writer from the New Forest, and an alum of Old Vic Theatre Makers and INK Festival Writing Workshops, working across stage and screen. Her work has been described as ‘dark and whimsical’ and centres imperfect characters with complicated relationships to each other. @shonalucy

Will Jarvis is a scriptwriter and filmmaker. He wrote the upcoming shorts Aortic and Funeral Sandwiches and is directing and script editing the thriller Dinner, Diamonds & Death. He enjoys exploring diverse storytelling approaches, bringing fresh, non-linear perspectives to his genre-bending work in film, TV, podcasts, and theatre. @WillJarvis1996

Joe Kelly is an aspiring screenwriter interested in creating dark, strange and propulsive character studies for film. He works for the NHS as a communications officer and graduated from RSSD with an MA in Writing for Stage and Broadcast Media. He will use the programme to develop an original gothic thriller.

Dallas Koelling is a novelist and writer of short fiction, personal essays, poetry, drama and screenplays. She is about to graduate from City, University of London with an MFA in creative writing, where she focused on fiction. In 2020, she graduated from Columbia University with a BA in Spanish. Instagram: @dallaskoelling

Marcella Marx is a Brazilian writer and educator with an MFA in Creative Writing from Birkbeck. Her short stories have been longlisted for the Berlin Writing Prize (2022) and shortlisted for the Tennessee Williams Literary Festival (2024). She is currently working on her second novel, a tale about women adopting mimicry to navigate their lives.

Sharmaine Lim is a novelist and short story writer from London. She recently completed an MA in Creative Writing at UEA. Her short stories have been shortlisted and longlisted for the Bridport (2023) and Fish (2024) prizes. Her work explores gender roles under patriarchy, family relationships, and cross-cultural lives. She was formerly a tax lawyer. @sharmainelim119

Hadiru Mahdi is a writer and artist of Sierra Leonean descent. He makes music as brother portrait and enjoys collaboration across disciplines. Themes in his work include objects as vessels; the power in space and place, language and map making. He is working on a project exploring memory and movement. Instagram: @brother_portrait

Sabrina Mahtani is a British-Zambian lawyer and writer. She has worked for several human rights organisations, including Amnesty International, The Elders and the Clooney Foundation for Justice. She hosts the Women Beyond Walls podcast, exposing the harms of the over-incarceration of women worldwide and inspiring women fighting to change a broken system. X: @sabrina_mahtani | Instagram: @sabrinaonsocial | www.linkedin.com/in/sabrina-mahtani

Alissa Mears teaches writing at the American School in London. A recovering travel writer, she is at work on a collection of essays about parenting her four sons, teaching, and holding it together for the next generation. Her second project is a feminist retelling of Prometheus. Instagram: @lissmears |X: @AlissaHMears | Substack: https://www.alissamears.com/

Emma Mitchell is a Kent-based writer, comedian and brand strategist. Her interdisciplinary work centres on the female body and its relationship to culture, material experience and selfhood. She employs experimental creative practices and hybrid forms to express lost and marginalised female voices from history, principally those of eighteenth-century sex workers. https://www.linkedin.com/in/emma-mitchell-b3783411/

Olja Mladjenovic is a writer, actor (as Olivia Mark), artist and presenter. As a Bosnian refugee, her writing explores themes of identity, home, and the psychological impact of immigration. She is an award-winning author, poet, playwright and screenwriter. @oljamlad

Melina Namdar is a British Iranian writer and director. In 2022, she received the National Theatre/Peter Shaffer Commission with Tamasha Theatre. Her writing has been long-listed for the BBC Script Room and The Women’s Prize for Playwriting. Instagram: @melinathatsme | X: @melinanamdar

Gift Nyoni is a Zimbabwean-born writer and lawyer. His writing has been longlisted for the Bath Novel Award and BPA First Novel award. His short story, The Ritual Seat of the King, won the 2021 Guardian 4th Estate 4thWrite Prize. He is working on a collection of migrant love stories. Instagram: @literary_womble

Fiona O’Brien is a writer, lecturer and human rights campaigner. Formerly a foreign correspondent, she is currently the UK director of Reporters Without Borders and is working on a novel about motherhood and spiritual healing.

Erin Peacock is a writer of darkly funny, spiky literary fiction. Originally from Peterborough, she now lives in Bristol where she completed a MA in Creative Writing. She is driven to uncover our universal foibles through close observation and sly humour, often interrogating class identity, family dynamics and, mostly, death. X: @erinpwrites

c. f. prior is an art worker, writer and editor. They produce texts, events and objects guided by a preoccupation with hospitality, mutual dependence and loss and are one fifth of the writing collective We Don’t Write Alone. Substack: @cfprior

Holly Redshaw is a musician and bassoonist. Alongside her work as a performer, Holly teaches children of all ages alongside working in community and SEND settings. She has had poetry published in collections by Pareidolia Literary, Pile Press and Unpublishable Zine and is currently working on her debut novel. Instagram: @hol_red | X: @hollyredshaw

DC Restaino is a freelance editor and writer. His work has appeared online and in print at Funicular Magazine, SamFiftyFour, NOIA Magazine, Mulberry Lit and elsewhere, and was runner-up in the 2022 Dillydoun Review Flash Fiction Prize. Instagram: @dcrestaino

Lucie Richter-Mahr is a poet and researcher. Her work has appeared in Magma, Propel Magazine, and Lighthouse Journal, and was shortlisted for the 2024 Aesthetica Creative Writing Award. She is currently working on her first poetry pamphlet.

Kate Roche is an emerging playwright and won Second Place in the Alpine Fellowship Theatre Prize 2023. She has had two short plays staged at the Tower Theatre. She is also Press and Public Affairs Manager for the Society of London Theatre & UK Theatre, and a Trustee at Theatre Deli.

Barry Sadid is an Afghan-British writer from South London, working on memory and oral history in an Afghan context. X: @barrysadid

Maxine Sibhiwana is a London-based poet and writer from Uganda. Her work explores themes of love, shame and questioning religious rituals, and has been published in Notebook by MUBI, Die Quieter Please, Lolwe and the James Currey Anthology of African Literature. Instagram: @maxinetheprincess on Instagram | X: @maxinethepoet

Audrey Slade is a British-American writer living in London.  Following a career in the banking and non-profit sectors, she began writing historical fiction. She has completed a novel spanning both world wars and a novella set in 1990s New York. X: @Audrey_N_Slade

Avantika Taneja (Avanti) is a facilitator, project manager and workshop designer in the educational charity sector. Her middle-grade writing journey began with the Megaphone scheme in 2016. She has contributed a number of short stories to Aquila children’s magazine, an educational programme and BBC school radio. Her writing, like her spirit, spans many places. X: @Avanti_Taneja

Nusrath Tapadar is a Bengali Muslim actor, writer and comedian. She began writing whilst studying English at the University of Cambridge. She then trained at the Oxford School of Drama. Nusrath recently finished writing for ITV X’s Piglets, and is currently writing a commissioned short treatment of her sitcom, Chicken Shop.

Kelly Vassie is a Brighton-based artist with a background in theatre and philosophy of science. Her graphic novel-in-progress From the Bones of Old Horses is a fictional memoir told from the perspective of the colour Prussian Blue. It has been longlisted for both the First Graphic Novel Award and LDC Prize. Instagram: from_the_bones_of_old_horses | kellyvassie.com

Abby Walker is a County Durham writer, currently in her final year of an MFA with Manchester Writing School. Her work-in-progress is a gothic horror, haunted house novel set in the post-War North East. Instagram: @abbyjaywrites

Nathanael Wheatcroft-Brown is a writer from the North of England. He completed his BA in Filmmaking and his MA in Creative Writing, Publishing and Editing. He is currently working on a queer, Northern, working-class YA novel. Instagram: @bookofnate

Annabel White is a short story writer based in London. Her work was shortlisted for the Letter Review Prize 2023 and has been published in Mslexia, Popshot and Litro. She is working on a collection of stories that explores the grossness of girlhood, covering themes such as sex, pressure, body image and the internet. X: @annabelwh1te

Emma Zipfel is a teacher, writer, and lifelong Londoner. Her contemporary YA stories explore the challenges of teenage life with equal measures of humour and darkness. She is inspired by beautiful descriptions of nature, everyday city settings, and liminal spaces where anything feels possible. Instagram: @e.zwords

 

Members have access to around a million books and periodicals, a superb online offering and an unforgettable building in beautiful St. James's Square. 7,500 members, including some of the most familiar names in the literary world, find the Library’s resources invaluable. We would love you to join them...

Join Online

Sign up for London Library updates, information on upcoming events, membership offers and more.

""The most wonderful place I know""

Bill Bryson

14 St James’s Square, London SW1Y 4LG | (020) 7766 4700 | reception@londonlibrary.co.uk

© 2024 The London Library. All rights reserved. Charity No. 312175."
https://www.londonlibrary.co.uk/about-us/agm-annual-reports,html_files\www_londonlibrary_co_uk_about_us_agm_annual_reports.html,"The 182nd Annual General Meeting of The London Library took place on Tuesday 14 November 2023, in-person and online.

The Minutes of the meeting are available to download here.

Download PDF

View the approved changes for 2023

The 2022-2023 Annual Report is available for download. Download PDFTo reduce the economic and environmental implications of printing and mailing, the Library now uses a print-on-demand system for those Members wishing to receive a physical copy. Please contact the Library Office for further information (This email address is being protected from spambots. You need JavaScript enabled to view it., 020 7766 4712).

The London Library plays an important role in the cultural life of the nation and aspires to play a much bigger one.

Founded to share knowledge and to inspire the creation of new ideas, the impact of the Library over 177 years has been substantial. It has inspired and supported writers, thinkers, scholars and artists in the creation of some of the world’s most famous books, scripts and ideas that have, in turn, touched the lives of many millions, shaping the intellectual history of the nation and the world. Just as importantly, the Library has facilitated the personal creativity and intellectual journeys of many tens of thousands of individuals who have enjoyed the collection and the spaces to study within the Library.- “New Foundations” - The Strategic Plan for The London Library 2018/19 - 2022/23

Read More

Previous AGM minutes

Earlier minutes are available on request.

Previous Annual Reports

Earlier reports are available on request.

 

 

Members have access to around a million books and periodicals, a superb online offering and an unforgettable building in beautiful St. James's Square. 7,500 members, including some of the most familiar names in the literary world, find the Library’s resources invaluable. We would love you to join them...

Join Online

Sign up for London Library updates, information on upcoming events, membership offers and more.

""What gyms can do for your body, this magical place can do for your mind""

Stephen Fry

14 St James’s Square, London SW1Y 4LG | (020) 7766 4700 | reception@londonlibrary.co.uk

© 2024 The London Library. All rights reserved. Charity No. 312175."
https://www.londonlibrary.co.uk/support-us/founders-circle,html_files\www_londonlibrary_co_uk_support_us_founders_circle.html,"Enjoy bespoke events inside The London Library, gain private access to collections and exhibitions, and play a vital role in sustaining the Library as the home of literary inspiration.

From in-depth events and behind the scenes Library access, to tailored trips visiting some of the world’s most spectacular collections, The London Library Founders’ Circle is an inspirational and friendly group of people who share a love of literature.

“Whether or not you are an active user, by supporting it as a Patron, as I have enjoyed doing for almost 20 years, you will join a community of like-minded individuals in the Founders’ Circle who make an invaluable contribution to allowing the Library to continue to enrich the lives of countless people in the future.” Basil Postan, London Library Patron

There are three levels of support:

£1,500* Patron

£5,000* Patron

All of the above plus:

£10,000* Patron

All of the above plus:

* All levels of support are paid annually and comprise a benefits value detailing the actual cost of joining The London Library's Patrons' Programme. These benefits can be purchased separately at this price. Any amounts given over and above this benefits value are given freely as a donation and are eligible for Gift Aid. £1,500 Level comprises £1,200 donation/£300 benefits, £5,000 level comprises £4,380 donation/£620 benefits, £10,000 level comprises £9,240 donation/£760 benefits. To discuss purchasing benefits separately please contact the Fundraising Team on 020 7766 4731.

If you'd like details of upcoming supporters' events, take a look at our what's on page.

Philanthropic support is at the heart of The London Library; from Royal Patron Prince Albert's £50 donation, TS Eliot's fundraising auction to save the Library from closure and, more recently, The Tom Stoppard Innovation Fund. The Library is defined by its independence and despite receiving no government or statutory funding, has remained self-financing throughout its history thanks to the generosity of many individuals. Please consider joining this group of generous supporters and help The London Library to flourish as an important literary hub.

Be part of the wonderful tradition of supporting one of the country’s great literary institutions, its independence and its contribution to culture, by becoming a Patron of The London Library.

JOIN THE FOUNDERS' CIRCLE HERE

Or if you prefer, call 020 7766 4731 to donate over the phone, or download a Join Form and return it to the Fundraising Team at The London Library, 14 St James's Square, London, SW1Y 4LG. If you have any questions, please do not hesitate to contact the Fundraising Team on 020 7766 4731 or at This email address is being protected from spambots. You need JavaScript enabled to view it..

If you are not already a Library member, an easy way to enjoy the full benefits of both the Library’s membership and patrons’ programmes is to become a Patron Member.

For £2,115 per year*, you can enjoy a programme of bespoke patron-only events, behind-the-scenes tours, and visits to some of the UK’s best private collections, as well as all the benefits of Full Library membership, such as use of the Library’s spaces and collection of over 1 million books.

A joint patron membership, which allows for two Library memberships, and access to the Founders’ Circle patrons’ programme is £2,422.50 per year.*

If you would like to sign up as a Patron Member, or if you would like to find out more, please contact the Patrons Team onThis email address is being protected from spambots. You need JavaScript enabled to view it.

*A breakdown of the costs:

£2,115 for a single patron membership:

£2,422.50 for a joint patron membership:

 

The London Library has established a US Founders’ Circle Patrons’ programme, the International Friends of The London Library (a registered 501(c) 3 charitable corporation). For further information on the US Founders’ Circle programme and the International Friends of The London Library (IFLL) please visit our International Supporters pages or visit their website. 

Members have access to around a million books and periodicals, a superb online offering and an unforgettable building in beautiful St. James's Square. 7,500 members, including some of the most familiar names in the literary world, find the Library’s resources invaluable. We would love you to join them...

Join Online

Sign up for London Library updates, information on upcoming events, membership offers and more.

""There's a lovely atmosphere""

Victoria Hislop

14 St James’s Square, London SW1Y 4LG | (020) 7766 4700 | reception@londonlibrary.co.uk

© 2024 The London Library. All rights reserved. Charity No. 312175."
https://www.londonlibrary.co.uk/about-us/partners,html_files\www_londonlibrary_co_uk_about_us_partners.html,"The London Library is delighted to partner with a range of organisations for events, awards, workshops and more. Our partners play a vital role in ensuring that we are able to remain a centre of creativity and inspiration for future generations of readers, writers and thinkers.

 

Arts Council England are the national development agency for creativity and culture. They have set out a strategic vision in Let’s Create that by 2030 we want England to be a country in which the creativity of each of us is valued and given the chance to flourish and where everyone of us has access to a remarkable range of high quality cultural experiences. They invest public money from Government and The National Lottery to help support the sector and to deliver this vision.



For over fifty years Arvon has been the UK’s home of creative writing. They have three centres, in Devon, Shropshire and Yorkshire and their residential courses and retreats, led by highly acclaimed writers, span poetry to playwriting, song to screenplay, fact to fiction, starting to finishing.

 

 

The Bloomsbury Institute is the public event series of Bloomsbury Publishing, they run unmissable events, panel talks and literary salons for book lovers, writers and publishers.

 



A celebration of music, theatre, dance, circus, art, film, literature, debate, outdoor and community events, Brighton Festival takes place in familiar and unusual locations across Brighton & Hove and further afield for three weeks every May.

 

 

Creation Theatre perform classic texts in extraordinary locations, including Dracula and The Time Machine at The London Library. They are experts at bringing stories to life in very special spaces and delighting audiences.

 



Commonwealth Writers is the cultural initiative of the Commonwealth Foundation. It aims to inspire, develop and connect writers across the Commonwealth. Its flagship is a literary award for short stories, the Commonwealth Short Story Prize.

 



English PEN is one of the world's oldest human rights organisations, championing the freedom to write and the freedom to read around the world. They are the founding centre of PEN International, a worldwide writers’ association with 145 centres in more than 100 countries.

 



Launched in 2007, Henley Literary Festival is established as one of the UK’s biggest book festivals. It brings authors together from all genres and past speakers have included Theresa May, Paul Merton, Mary Berry, Jojo Moyes, Julia Donaldson, Richard E. Grant and many more.

 



Insiders/Outsiders was a year-long nationwide arts festival celebrating the indelible contribution of refugees from Nazi-dominated Europe to British culture. March 2020 marked the official end of the festival, but also the beginning of a longer-term commitment to celebrating the impact of this remarkable generation of émigrés under the Insiders/Outsiders umbrella.

 



Jacaranda Books is a diversity-led British independent book publishing firm launched in 2012, it is known for publishing groundbreaking and inclusive titles. The London Library has partnered with Jacaranda for their #Twentyin2020 initiative - a trailblazing programme that has dedicated a year to publishing 20 works by black British writers.

 



Jewish Book Week is a literary festival in London, held annually in February and March, that explores Jewish literature, ideas and culture. The festival was founded in 1952.

 

 

First awarded in March 2017, the Jhalak Prize and its new sister award Jhalak Children’s & YA Prize founded in 2020, seek to celebrate books by British/British resident BAME writers.



Ministry of Stories champions the writer in every child. Co-founded by author Nick Hornby in 2010, we help young people discover their confidence, imagination and potential through the power of their writing.

 



Pen to Print provides a safe, collaborative environment that attracts and supports a network of diverse writers and genres. By learning to develop their authentic voices, aspiring writers are encouraged to reach communities with their stories reflecting not just their own journeys but also inspiring potential in others. They aim to build a network of expertise and support for aspiring writers in Barking and Dagenham.

 



Founded in 1820, the RSL is the UK’s charity for the advancement of literature. They act as a voice for the value of literature, engage people in appreciating literature, and encourage and honour writers. Today, alongside their world-class events programme, they support authors both established and emerging with awards and grants, and manage an outreach programme to inspire the next generation of readers and writers.

 



The Sunday Times Charlotte Aitken Young Writer of the Year Award is awarded for a full-length published or self-published (in book or ebook formats) work of fiction, non-fiction or poetry, by an author aged 18 – 35 years. The winning book will be a work of outstanding literary merit. The award is an annual prize, sponsored by the Sunday Times and the Charlotte Aitken Trust. The prize is administered by the Society of Authors.

 



Wimbledon BookFest is a not for profit charity promoting arts, culture and education. They run an Annual Public Festival based on Wimbledon Common in October and educational projects with schools & young people in Merton and South London. Wimbledon Bookfest hosts over 100 events in its 10 day period and has grown from 1,000 visitors in its first year to over 20,000 people now attending.

 



The Word Factory is committed to supporting the next generation of short story writers in long-term literary relationships, bringing leading established and emerging writers together in exciting collaborations.

 

Write & Shine morning writing workshops and online courses are open to everyone, whether you’re new to writing, have some experience or simply want more creativity into your working day. We find inspiration from modern life and the seasons, while exploring the craft of writing. Research shows we’re more creative in the morning. When we wake, we’re incredibly sensitive to the sights and sounds of our environment.

 

Members have access to around a million books and periodicals, a superb online offering and an unforgettable building in beautiful St. James's Square. 7,500 members, including some of the most familiar names in the literary world, find the Library’s resources invaluable. We would love you to join them...

Join Online

""I would live there if they would let me bring a bed in""

Bill Bryson

14 St James’s Square, London SW1Y 4LG | (020) 7766 4700 | reception@londonlibrary.co.uk

© 2024 The London Library. All rights reserved. Charity No. 312175."
https://www.medway.gov.uk/rainhamlibrary,html_files\www_medway_gov_uk_rainhamlibrary.html,"You can use our 24-hour online services to:



Bank holidays

All Medway libraries are closed on bank holidays. 


© Medway Council 2024, Gun Wharf, Dock Road, Chatham, Kent, ME4 4TR



Designed and powered by
                            Jadu.
"
https://www.newham.gov.uk/Pages/ServiceChild/Beckton-Library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_Beckton_Library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
https://www.newham.gov.uk/Pages/ServiceChild/Custom-House-Library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_Custom_House_Library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
https://www.newham.gov.uk/Pages/ServiceChild/Green-Street-Library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_Green_Street_Library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
https://www.newham.gov.uk/Pages/ServiceChild/North-Woolwich-Library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_North_Woolwich_Library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
https://www.newham.gov.uk/Pages/ServiceChild/Stratford-Library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_Stratford_Library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
https://www.newham.gov.uk/Pages/ServiceChild/The-gate-library.aspx,html_files\www_newham_gov_uk_Pages_ServiceChild_The_gate_library_aspx.html,"e.g. council tax, bin collection

e.g. council tax, bin collection

Due to a high increase in demand, green garden waste collections may be delayed outside of regular collection dates, all efforts will be made to collect as soon as possible. Also following the bank bank holiday on Monday 26 August, your bins will be collected a day later than usual. 

We're proud of our libraries and all the great activities and facilities they offer residents. You can find out more about them on our libraries page, as well as our dedicated library website where you join and reserve books online.

Find out about Newham library services

Find out about Newham’s past at our Archives and Local Studies Library

Find a library near you on our libraries website (External link) 

Join your local library online (External link) 

Book a computer to use at your local library (External link)

Proposed relocation of Plaistow Library

Newham supports artists’ open call for World Reimagined project

Black History Month

LGBT History Month

Newham Heritage Month

Newham Word Festival

Newham Unlocked Community Broadcasts

Windrush Day

Olympic legacy

Faith Calendar 2024 (PDF)

The Council has produced a document to explain the Council’s Approach to Street Art [PDF]. This forms a part of the Council’s commitment to progress the recommendations of the Cultural Strategy (Building Newham’s Creative Future 2022-2037) to support access to cultural and creative opportunities for all Newham residents.

Find out more about the Council’s approach to Murals and Street Art – Newham Council

 

© Newham Council 2024

Designed and powered by Jadu"
